0,1,2,3,4
-0.4875753144845396,-1.5938576484842912,-0.8567050035914282,-0.2874641732469463,0.9593347329157702
0.2446918747419233,-0.7369107410597535,-0.6672241621086049,-0.40429757344308603,-0.9276487845960496
-0.48751141447470153,-1.5943713607451815,-0.8547794626564871,-0.28770731251863974,0.9590456074045889
0.957856225759578,-0.5714015762010717,-0.4715049754330833,-0.31166469442448297,-0.6335567744791676
1.2543087239238422,-0.28906017963784447,-0.38385081057065457,-0.35845949927116194,-0.43369538584823925
1.3610316232629778,-0.18741727687508303,-0.3522953112201809,-0.3753056290159747,-0.3617452859410773
-0.2779852686766996,-1.8787353962944335,-0.5407087129383314,-0.3125406792212883,0.9020883368418869
-0.2002299593521249,-1.8832802053050772,-1.0058805700503082,-0.49717451362245957,0.9416420684880863
1.7792513331575133,0.4139667687745979,-0.6002689216216511,-0.531757121240235,0.01519875816834542
-0.6339740027255549,-1.4504183750648332,-0.7847322211256236,-0.1831087187558066,0.9668558019794288
1.0850850637184737,0.31713192142658847,-0.5726521948946179,-0.2585082658590993,-0.24301524587317577
1.3311406371948138,0.5514752805740666,-0.4998992380588037,-0.29734795388185287,-0.0771302933094775
0.8864618899484165,0.12796318572922658,-0.631380485352444,-0.22715574661181673,-0.37692237625591984
1.0702624388102606,0.30301485159842717,-0.5770349031377394,-0.25616852561676495,-0.2530083153047238
0.8271713903155633,0.0714949064165812,-0.6489113183249293,-0.21779678564247856,-0.4168946539821122
-0.6339740027255549,-1.4504183750648332,-0.7847322211256236,-0.1831087187558066,0.9668558019794288
0.8449585402054194,0.08843539021037476,-0.6436520684331837,-0.22060447393328,-0.40490297066425446
0.2550180688585325,-0.47342398895044635,-0.818083856509413,-0.1274828122883655,-0.8026271340398677
0.8805328399851312,0.12231635779796202,-0.6331335686496925,-0.22621985051488283,-0.3809196040285391
0.022405170350474252,-0.6950580234893858,-0.8868428127166094,-0.09074792927160487,-0.9588639628666621
0.7382356408662839,-0.013207512552386821,-0.6752075677836573,-0.20375834418847133,-0.4768530705714004
0.07714656995997361,-0.6428288268883824,-0.8706763554268692,-0.09940592938035094,-0.9225439672184444
0.7234130159580708,-0.027324582380548183,-0.6795902760267788,-0.2014186039461368,-0.4868461400029488
0.11568539472132787,-0.606124445335163,-0.8592813139947536,-0.10548925401042072,-0.89656198669642
0.2520535438768897,-0.4762474029160787,-0.8189603981580375,-0.12701486423989844,-0.8046257479261775
0.22833734402374856,-0.49883471464113677,-0.8259727313470315,-0.12327127985216309,-0.8206146590166544
0.17497589435418098,-0.5496561660225177,-0.8417504810222682,-0.11484821497975882,-0.8565897089702277
0.010586046633766454,-0.7063501701087935,-0.890330098088322,-0.08887577090169588,-0.9666091379362777
0.04604341778388992,-0.6724737302505704,-0.8798682419731835,-0.09449224601142249,-0.9433736127274314
-0.4879055204173574,-1.593293756173375,-0.8580077064566917,-0.2880312452969193,0.959481691151589
0.17438321451702568,-0.8322873312882237,-0.958374655361821,-0.19660653499767197,-0.9623654861596943
1.0681046720363256,0.018968772208271912,-0.6941374709000208,-0.3376936497345322,-0.3603131204480444
1.225224496063386,0.16860971238678205,-0.6476807635229344,-0.3624948963032784,-0.25438658447363466
1.0473529971648268,-0.0007951255511540103,-0.7002732624403906,-0.3344180133952638,-0.3743034176522116
1.3052666705677374,0.24484188945885332,-0.6240141390100792,-0.37512949361188475,-0.20042400954327505
1.157040421485605,0.10367119117723986,-0.6678412214412927,-0.35173209118853943,-0.30035470385875596
1.065140147054683,0.016145358242639612,-0.6950140125486449,-0.33722570168606547,-0.36231173433435404
0.8754105482295533,-0.16455313555782544,-0.7511126780605981,-0.3072770265841832,-0.49022302305816917
0.47519967570779614,-0.5457140209181816,-0.8694458006248744,-0.24410404004115094,-0.7600358977099674
0.30918627673580784,-0.7038252029935884,-0.9185321329478334,-0.21789894932700385,-0.8719582753433058
-0.4879055204173574,-1.593293756173375,-0.8580077064566917,-0.2880312452969193,0.959481691151589
-1.2182479319583448,-0.8789168506306659,-0.4916302798013521,0.2365813874086438,0.9963522452907884
-0.502743424194178,-1.5843344846882295,-0.848797337943757,-0.3277986269785306,0.9555316807552372
-0.502743424194178,-1.5843344846882295,-0.848797337943757,-0.3277986269785306,0.9555316807552372
-0.1823509037537542,-1.8432592297793935,-0.9869763200398497,-0.5420883168530934,0.9603623321491032
1.8874363440926303,0.5400975311780924,-0.5546844348436573,-0.5909443927052284,0.09416006399439
0.37750123323196666,-0.6158046808090344,-0.8847077936879779,-0.2707675032055339,-0.8190122951394021
-0.502743424194178,-1.5843344846882295,-0.848797337943757,-0.3277986269785306,0.9555316807552372
-0.6488119065023755,-1.4414591035796878,-0.775521852612689,-0.22287610043741796,0.9629057915830772
1.0259254460039988,0.28374564308895484,-0.5765191465256062,-0.2912550536535526,-0.2760096627805856
1.2719810194803387,0.518089002236433,-0.5037661896897919,-0.3300947416763059,-0.11012471021688737
0.8273022722339414,0.094576907391593,-0.6352474369834321,-0.2599025344062699,-0.4099167931633295
1.0111028210957858,0.26962857326079354,-0.5809018547687276,-0.2889153134112181,-0.28600273221213346
0.7680117726010885,0.03810862807894769,-0.6527782699559176,-0.25054357343693145,-0.44988907088952207
-0.6488119065023755,-1.4414591035796878,-0.775521852612689,-0.22287610043741796,0.9629057915830772
0.7857989224909445,0.05504911187274129,-0.647519020064172,-0.25335126172773326,-0.4378973875716642
0.19585845114405756,-0.5068102672880799,-0.8219508081404013,-0.1602296000828185,-0.8356215509472775
0.821373222270656,0.08893007946032849,-0.6370005202806808,-0.2589666383093361,-0.41391402093594887
0.6790760231518089,-0.0465937908900203,-0.6790745194146455,-0.23650513198292442,-0.5098474874788105
0.017986952245498778,-0.6762151052260159,-0.8745433070578572,-0.13215271717480406,-0.9555383841258543
0.664253398243596,-0.06071086071818165,-0.6834572276577668,-0.23416539174058998,-0.5198405569103585
0.056525777006853135,-0.6395107236727964,-0.863148265625742,-0.1382360418048739,-0.9295564036038295
0.19289392616241496,-0.5096336812537121,-0.8228273497890255,-0.15976165203435155,-0.8376201648335876
0.16917772630927377,-0.5322209929787701,-0.8298396829780197,-0.15601806764661635,-0.8536090759240642
0.11581627663970613,-0.5830424443601511,-0.8456174326532562,-0.14759500277421198,-0.8895841258776372
-0.502743424194178,-1.5843344846882295,-0.848797337943757,-0.3277986269785306,0.9555316807552372
1.0089450543218506,-0.014417506129361674,-0.6980044225310089,-0.3704404375289854,-0.3933075373554541
1.1660648783489107,0.1352234340491485,-0.6515477151539226,-0.3952416840977314,-0.2873810013810446
0.9881933794503519,-0.03418140388878753,-0.7041402140713787,-0.3671648011897171,-0.4072978345596216
1.2461070528532627,0.21145561112121983,-0.6278810906410675,-0.40787628140633786,-0.2334184264506849
1.09788080377113,0.07028491283960636,-0.6717081730722808,-0.3844788789829926,-0.3333491207661657
1.005980529340208,-0.0172409200949939,-0.6988809641796332,-0.36997248948051836,-0.39530615124176377
0.8162509305150784,-0.19793941389545888,-0.7549796296915862,-0.3400238143786363,-0.5232174399655791
0.4160400579933212,-0.579100299255815,-0.8733127522558627,-0.2768508278356038,-0.7930303146173769
0.25002665902133286,-0.7372114813312218,-0.9223990845788216,-0.2506457371214567,-0.9049526922507158
0.14626828466384037,-0.8360309701283513,-0.953078042280671,-0.23426755542511526,-0.974904178271552
-0.502743424194178,-1.5843344846882295,-0.848797337943757,-0.3277986269785306,0.9555316807552372
-1.2330858357351653,-0.8699575791455205,-0.48241991128841727,0.19681400572703234,0.9924022348944368
-0.541009133775437,-1.614908152032806,-0.6030204877473402,-0.47717314856302395,0.9107584039771814
-0.541009133775437,-1.614908152032806,-0.6030204877473402,-0.47717314856302395,0.9107584039771814
0.44150491550675974,-0.9722588824498652,-0.7832929307684973,-0.5589652981537754,-0.9526029984710531
1.85508994042219,0.515170314454001,-0.307159221655688,-0.7412549019306657,0.0533216948700477
0.33923552365070775,-0.6463783481536104,-0.6389309434915611,-0.42014202479002727,-0.8637855719174578
0.36295172350384886,-0.6237910364285523,-0.6319186103025671,-0.4238856091777627,-0.8477966608269809
-0.6870776160836344,-1.4720327709242635,-0.5297450024162722,-0.37225062202191106,0.9181325148050213
0.9876597364227397,0.253171975744379,-0.33074229632918944,-0.44062957523804586,-0.3207829395586411
1.2337153098990794,0.487515334891857,-0.2579893394933751,-0.4794692632607993,-0.15489798699494306
0.7890365626526826,0.0640032400470171,-0.3894705867870153,-0.4092770559907631,-0.45469006994138517
0.9728371115145267,0.23905490591621772,-0.33512500457231076,-0.43828983499571134,-0.3307760089901892
0.7297460630198296,0.007534960734371792,-0.4070014197595007,-0.3999180950214249,-0.4946623476675777
-0.7600267170397078,-1.4006446716103962,-0.4930199495657912,-0.31971448378206774,0.9218556362165792
0.7475332129096853,0.0244754445281654,-0.401742169867755,-0.40272578331222625,-0.48267066434971984
0.011524259254601286,-0.39450855352411385,-0.5028984726129165,-0.2046815951261992,-0.8730207168974935
0.7831075126893972,0.0583564121157526,-0.3912236700842639,-0.40834115989382935,-0.45868729771400446
0.6408103135705502,-0.0771674582345962,-0.4332976692182287,-0.38587965356741766,-0.5546207642568659
