stop_name,stop_id,line_id,arrival_delay,arrival_time_hour,result
"Tuggerah Station, Platform 2",2259912.0,CCN,110.0,14.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,175.0,14.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,197.0,14.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,0.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,178.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,0.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,3.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,74.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,43.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,77.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,156.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,18.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,87.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,39.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,60.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,32.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,84.0,8.0,0
"Tuggerah Station, Platform 2",2259912.0,CCN,26.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,15.0,0
"Wyong Station, Platform 3",2259943.0,CCN,84.0,15.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,11.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,12.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,13.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,55.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,163.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,204.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,198.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,257.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,52.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,238.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,225.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,307.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,322.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,295.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,252.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,368.0,9.0,1
"Wyong Station, Platform 3",2259943.0,CCN,301.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,309.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,169.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,328.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,233.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,289.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,131.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,306.0,9.0,0
"Wyong Station, Platform 3",2259943.0,CCN,135.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,340.0,9.0,1
"Wyong Station, Platform 3",2259943.0,CCN,153.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,122.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,216.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,145.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,143.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,26.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,151.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,86.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,200.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,191.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,60.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,7.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,48.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,74.0,10.0,0
"Wyong Station, Platform 3",2259943.0,CCN,69.0,11.0,0
"Wyong Station, Platform 3",2259943.0,CCN,56.0,11.0,0
"Wyong Station, Platform 3",2259943.0,CCN,68.0,13.0,0
"Wyong Station, Platform 3",2259943.0,CCN,29.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,20.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,161.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,49.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,191.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,104.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,272.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,145.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,79.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,110.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,175.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,197.0,14.0,0
"Wyong Station, Platform 3",2259943.0,CCN,0.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,3.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,43.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,156.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,18.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,39.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,60.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,32.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,84.0,8.0,0
"Wyong Station, Platform 3",2259943.0,CCN,26.0,8.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,16.0,0
"Morisset Station, Platform 2",2264202.0,CCN,84.0,15.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,12.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,13.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,55.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,163.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,204.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,198.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,257.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,52.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,238.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,225.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,307.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,322.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,295.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,252.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,368.0,10.0,1
"Morisset Station, Platform 2",2264202.0,CCN,301.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,309.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,169.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,328.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,233.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,289.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,131.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,306.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,135.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,340.0,10.0,1
"Morisset Station, Platform 2",2264202.0,CCN,153.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,122.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,216.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,145.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,143.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,26.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,151.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,86.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,200.0,10.0,0
"Morisset Station, Platform 2",2264202.0,CCN,191.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,60.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,7.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,48.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,74.0,11.0,0
"Morisset Station, Platform 2",2264202.0,CCN,69.0,12.0,0
"Morisset Station, Platform 2",2264202.0,CCN,56.0,12.0,0
"Morisset Station, Platform 2",2264202.0,CCN,68.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,29.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,20.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,161.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,49.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,191.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,104.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,272.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,145.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,79.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,110.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,175.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,197.0,14.0,0
"Morisset Station, Platform 2",2264202.0,CCN,0.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,3.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,43.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,156.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,18.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,39.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,60.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,32.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,84.0,9.0,0
"Morisset Station, Platform 2",2264202.0,CCN,26.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,16.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,84.0,16.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,12.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,13.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,14.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,55.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,163.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,204.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,198.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,257.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,52.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,238.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,225.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,307.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,322.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,295.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,252.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,368.0,10.0,1
"Fassifern Station, Platform 2",2283232.0,CCN,301.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,309.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,169.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,328.0,10.0,1
"Fassifern Station, Platform 2",2283232.0,CCN,233.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,289.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,131.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,306.0,10.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,135.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,340.0,10.0,1
"Fassifern Station, Platform 2",2283232.0,CCN,153.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,122.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,216.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,145.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,143.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,26.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,151.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,86.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,200.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,191.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,60.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,7.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,48.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,74.0,11.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,69.0,12.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,56.0,12.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,68.0,14.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,29.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,20.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,161.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,49.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,191.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,104.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,272.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,145.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,79.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,110.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,175.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,197.0,15.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,0.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,3.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,43.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,156.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,18.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,39.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,60.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,32.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,84.0,9.0,0
"Fassifern Station, Platform 2",2283232.0,CCN,26.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,16.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,84.0,16.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,12.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,13.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,14.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,55.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,163.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,204.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,198.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,257.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,52.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,238.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,225.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,307.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,322.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,295.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,252.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,368.0,10.0,1
"Cardiff Station, Platform 2",2285362.0,CCN,301.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,309.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,169.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,328.0,10.0,1
"Cardiff Station, Platform 2",2285362.0,CCN,233.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,289.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,131.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,306.0,10.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,135.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,340.0,10.0,1
"Cardiff Station, Platform 2",2285362.0,CCN,153.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,122.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,216.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,145.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,143.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,26.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,151.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,86.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,200.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,191.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,60.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,7.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,48.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,74.0,11.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,69.0,12.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,56.0,12.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,68.0,14.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,29.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,20.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,161.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,49.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,191.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,104.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,272.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,145.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,79.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,110.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,175.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,197.0,15.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,0.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,3.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,43.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,156.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,18.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,39.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,60.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,32.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,84.0,9.0,0
"Cardiff Station, Platform 2",2285362.0,CCN,26.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,17.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,84.0,16.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,12.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,13.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,14.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,55.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,163.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,204.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,198.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,257.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,52.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,238.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,225.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,307.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,322.0,11.0,1
"Broadmeadow Station, Platform 2",229272.0,CCN,295.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,252.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,368.0,10.0,1
"Broadmeadow Station, Platform 2",229272.0,CCN,301.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,309.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,169.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,328.0,10.0,1
"Broadmeadow Station, Platform 2",229272.0,CCN,233.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,289.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,131.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,306.0,10.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,135.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,340.0,10.0,1
"Broadmeadow Station, Platform 2",229272.0,CCN,153.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,122.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,216.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,145.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,143.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,26.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,151.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,86.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,200.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,191.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,60.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,7.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,48.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,74.0,11.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,69.0,12.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,56.0,12.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,68.0,14.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,29.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,20.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,161.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,49.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,191.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,104.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,272.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,145.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,79.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,110.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,175.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,197.0,15.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,0.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,3.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,43.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,156.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,18.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,39.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,60.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,32.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,84.0,9.0,0
"Broadmeadow Station, Platform 2",229272.0,CCN,26.0,9.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,17.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,84.0,16.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,12.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,15.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,11.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,13.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,11.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,14.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,0.0,15.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,55.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,163.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,204.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,198.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,257.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,52.0,11.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,238.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,225.0,11.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,307.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,322.0,11.0,1
"Hamilton Station, Platform 2",2303152.0,CCN,295.0,10.0,0
"Hamilton Station, Platform 2",2303152.0,CCN,252.0,11.0,0
