stop_id,arrival_delay,departure_delay,stop_lat,stop_lon,arrival_time_hour,departure_time_hour,line_id_label,on_time
2015133,22,22,-33.8918753130106,151.19845381443,14,14,4,0
2015133,121,121,-33.8918753130106,151.19845381443,13,13,4,0
2015133,34,34,-33.8918753130106,151.19845381443,14,14,4,0
2015133,173,173,-33.8918753130106,151.19845381443,14,14,4,0
2015133,143,143,-33.8918753130106,151.19845381443,14,14,4,0
2015133,140,140,-33.8918753130106,151.19845381443,14,14,4,0
2015133,125,125,-33.8918753130106,151.19845381443,14,14,4,0
2015133,185,185,-33.8918753130106,151.19845381443,14,14,4,0
2015133,220,220,-33.8918753130106,151.19845381443,14,14,4,0
2015133,187,187,-33.8918753130106,151.19845381443,14,14,4,0
2015133,0,0,-33.8918753130106,151.19845381443,14,14,4,1
2015133,14,14,-33.8918753130106,151.19845381443,15,15,4,0
2015133,2,2,-33.8918753130106,151.19845381443,15,15,4,0
2015133,0,0,-33.8918753130106,151.19845381443,11,11,4,1
2015133,0,0,-33.8918753130106,151.19845381443,12,12,4,1
2015133,19,19,-33.8918753130106,151.19845381443,11,11,4,0
2015133,0,0,-33.8918753130106,151.19845381443,11,11,4,1
2015133,43,43,-33.8918753130106,151.19845381443,12,12,4,0
2015133,108,108,-33.8918753130106,151.19845381443,12,12,4,0
2015133,130,130,-33.8918753130106,151.19845381443,12,12,4,0
2015133,84,84,-33.8918753130106,151.19845381443,12,12,4,0
2015133,0,0,-33.8918753130106,151.19845381443,12,12,4,1
2015133,0,0,-33.8918753130106,151.19845381443,16,16,4,1
2015133,20,0,-33.8918753130106,151.19845381443,16,16,4,0
2135232,607,577,-33.8713427501529,151.094161879873,7,7,4,0
2135232,0,0,-33.8713427501529,151.094161879873,9,9,4,1
2135232,578,548,-33.8713427501529,151.094161879873,7,7,4,0
2135232,627,597,-33.8713427501529,151.094161879873,7,7,4,0
2135232,0,0,-33.8713427501529,151.094161879873,7,7,4,1
2135232,1187,1157,-33.8713427501529,151.094161879873,8,8,4,0
2135232,0,0,-33.8713427501529,151.094161879873,8,8,4,1
2135232,14,0,-33.8713427501529,151.094161879873,9,9,4,0
2135232,4,0,-33.8713427501529,151.094161879873,9,9,4,0
2135232,41,11,-33.8713427501529,151.094161879873,9,9,4,0
2135232,160,130,-33.8713427501529,151.094161879873,9,9,4,0
2135232,226,196,-33.8713427501529,151.094161879873,9,9,4,0
2135232,266,236,-33.8713427501529,151.094161879873,9,9,4,0
2135232,0,0,-33.8713427501529,151.094161879873,9,9,4,1
2135232,0,0,-33.8713427501529,151.094161879873,15,15,4,1
2135232,44,14,-33.8713427501529,151.094161879873,15,15,4,0
2135232,9,0,-33.8713427501529,151.094161879873,11,11,4,0
2135232,0,0,-33.8713427501529,151.094161879873,11,11,4,1
2015131,548,548,-33.891769216426894,151.19839458714398,7,7,4,0
2015131,597,597,-33.891769216426894,151.19839458714398,7,7,4,0
2015131,680,680,-33.891769216426894,151.19839458714398,7,7,4,0
2015131,669,669,-33.891769216426894,151.19839458714398,7,7,4,0
2015131,0,0,-33.891769216426894,151.19839458714398,7,7,4,1
2147422,0,0,-33.7742839396587,150.935968364285,7,7,4,1
2147422,0,0,-33.7742839396587,150.935968364285,7,7,4,1
2147422,0,0,-33.7742839396587,150.935968364285,7,7,4,1
2147422,0,0,-33.7742839396587,150.935968364285,11,11,4,1
2147422,0,0,-33.7742839396587,150.935968364285,10,10,4,1
2147422,0,0,-33.7742839396587,150.935968364285,11,11,4,1
2147422,0,0,-33.7742839396587,150.935968364285,13,13,4,1
2147422,0,0,-33.7742839396587,150.935968364285,12,12,4,1
2147422,0,0,-33.7742839396587,150.935968364285,12,12,4,1
2147422,0,0,-33.7742839396587,150.935968364285,13,13,4,1
2147422,0,0,-33.7742839396587,150.935968364285,10,10,4,1
2147422,12,12,-33.7742839396587,150.935968364285,11,11,4,0
2147422,0,0,-33.7742839396587,150.935968364285,11,11,4,1
2147422,12,12,-33.7742839396587,150.935968364285,11,11,4,0
2147422,0,0,-33.7742839396587,150.935968364285,11,11,4,1
2147422,34,34,-33.7742839396587,150.935968364285,12,12,4,0
2147422,56,56,-33.7742839396587,150.935968364285,12,12,4,0
2147422,216,216,-33.7742839396587,150.935968364285,12,12,4,0
2147422,0,0,-33.7742839396587,150.935968364285,12,12,4,1
2147422,82,82,-33.7742839396587,150.935968364285,12,12,4,0
2147422,43,43,-33.7742839396587,150.935968364285,12,12,4,0
2147422,0,0,-33.7742839396587,150.935968364285,12,12,4,1
2147422,55,55,-33.7742839396587,150.935968364285,13,13,4,0
2147422,82,82,-33.7742839396587,150.935968364285,13,13,4,0
2147422,32,32,-33.7742839396587,150.935968364285,13,13,4,0
2147422,81,81,-33.7742839396587,150.935968364285,13,13,4,0
2147422,0,0,-33.7742839396587,150.935968364285,13,13,4,1
2147422,74,74,-33.7742839396587,150.935968364285,13,13,4,0
2147422,102,102,-33.7742839396587,150.935968364285,13,13,4,0
2147422,52,52,-33.7742839396587,150.935968364285,13,13,4,0
2147422,64,64,-33.7742839396587,150.935968364285,13,13,4,0
2147422,0,0,-33.7742839396587,150.935968364285,13,13,4,1
2145662,0,0,-33.8083568174134,150.987724846387,7,7,4,1
2145662,0,0,-33.8083568174134,150.987724846387,7,7,4,1
2145662,363,363,-33.8083568174134,150.987724846387,7,7,4,0
2145662,493,493,-33.8083568174134,150.987724846387,7,7,4,0
2145662,0,0,-33.8083568174134,150.987724846387,7,7,4,1
2145662,0,0,-33.8083568174134,150.987724846387,11,11,4,1
2145662,0,0,-33.8083568174134,150.987724846387,11,11,4,1
2145662,0,0,-33.8083568174134,150.987724846387,12,12,4,1
2145662,0,0,-33.8083568174134,150.987724846387,13,13,4,1
2145662,0,0,-33.8083568174134,150.987724846387,12,12,4,1
2145662,0,0,-33.8083568174134,150.987724846387,13,13,4,1
2145662,0,0,-33.8083568174134,150.987724846387,14,14,4,1
2145662,52,52,-33.8083568174134,150.987724846387,11,11,4,0
2145662,12,12,-33.8083568174134,150.987724846387,11,11,4,0
2145662,0,0,-33.8083568174134,150.987724846387,11,11,4,1
2145662,121,121,-33.8083568174134,150.987724846387,11,11,4,0
2145662,73,73,-33.8083568174134,150.987724846387,11,11,4,0
2145662,0,0,-33.8083568174134,150.987724846387,11,11,4,1
2145662,12,12,-33.8083568174134,150.987724846387,12,12,4,0
2145662,34,34,-33.8083568174134,150.987724846387,12,12,4,0
2145662,56,56,-33.8083568174134,150.987724846387,12,12,4,0
2145662,216,216,-33.8083568174134,150.987724846387,12,12,4,0
2145662,153,153,-33.8083568174134,150.987724846387,12,12,4,0
2145662,0,0,-33.8083568174134,150.987724846387,12,12,4,1
2145662,82,82,-33.8083568174134,150.987724846387,13,13,4,0
2145662,43,43,-33.8083568174134,150.987724846387,13,13,4,0
2145662,185,185,-33.8083568174134,150.987724846387,13,13,4,0
